CODIGO,IDREPARACION,PRESUPUESTO,FECHA,ESTADO,CONTACTO,DETALLE,FECHA_AUD,HORA_AUD,IMPUESTOS,TOTAL,CODIMPUESTO,CLIENTE,FACTURADO,MONEDA,ENLACE,IDORDENSERVICIO
295,295,0,2018-01-31,1,,,2020-11-05,10:26:04.144000,0,0,1,139,N,1,,
288,288,0,2018-02-14,1,,,2020-11-05,10:26:04.133000,0,0,1,33,N,1,,
293,293,0,2018-01-31,1,,,2020-11-05,10:26:04.137000,0,0,1,138,N,1,,
303,303,,,1,,,2020-11-05,10:26:04.154000,,,,33,N,,,
304,304,0,2018-01-31,1,,,2020-11-05,10:26:04.162000,0,0,1,33,N,1,,
296,296,0,2018-02-14,1,,,2020-11-05,10:26:04.147000,0,0,1,140,N,1,,
297,297,,,1,,,2020-11-05,10:26:04.150000,,,,3,N,,,
298,298,,,1,,,2020-11-05,10:26:04.139000,,,,141,N,,,
299,299,0,2018-02-13,1,,,2020-11-05,10:26:04.143000,0,0,1,142,N,1,,
300,300,0,2018-01-31,1,,,2020-11-05,10:26:04.151000,0,0,1,83,N,1,,
301,301,0,2018-01-31,1,,,2022-06-27,13:53:31.301000,0,0,1,68,N,1,,
305,305,0,2018-03-23,1,,,2020-11-05,10:26:04.164000,0,0,1,143,N,1,,
308,308,0,2018-01-31,1,,,2020-11-05,10:26:04.164000,0,0,1,145,N,1,,
306,306,0,2018-01-31,1,,,2020-11-05,10:26:04.165000,0,0,1,131,N,1,,
310,310,0,2018-03-06,1,,,2020-11-05,10:26:04.181000,0,0,1,33,N,1,,
307,307,0,2018-02-14,1,,,2020-11-05,10:26:04.178000,0,0,1,144,N,1,,
309,309,0,2018-01-31,1,,,2020-11-05,10:26:04.180000,0,0,1,146,N,1,,
328,328,0,2018-04-05,1,,,2020-11-05,10:26:04.203000,0,0,1,53,N,1,,
311,311,0,2018-03-06,1,,,2020-11-05,10:26:04.182000,0,0,1,33,N,1,,
329,329,0,2018-01-31,1,,,2020-11-05,10:26:04.212000,0,0,1,4,N,1,,
312,312,0,2018-01-31,1,,,2023-01-12,12:15:59.552000,0,0,1,147,N,1,,
333,333,0,2018-01-31,1,,,2020-11-05,10:26:04.218000,0,0,1,48,N,1,,
313,313,0,2018-01-31,1,,,2020-11-05,10:26:04.187000,0,0,1,148,N,1,,
330,330,0,2018-03-22,1,,,2020-11-05,10:26:04.213000,0,0,1,20,N,1,,
314,314,0,2018-02-13,1,,,2020-11-05,10:26:04.188000,0,0,1,149,N,1,,
336,336,0,2018-01-31,1,,,2020-11-05,10:26:04.223000,0,0,1,153,N,1,,
315,315,0,2018-01-31,1,,,2020-11-05,10:26:04.189000,0,0,1,41,N,1,,
331,331,0,2018-01-31,1,,,2020-11-05,10:26:04.213000,0,0,1,151,N,1,,
316,316,0,2018-01-31,1,,,2020-11-05,10:26:04.190000,0,0,1,98,N,1,,
334,334,0,2018-04-04,1,,,2020-11-05,10:26:04.220000,0,0,1,152,N,1,,
317,317,0,2018-01-31,1,,,2020-11-05,10:26:04.193000,0,0,1,150,N,1,,
332,332,0,2018-02-15,1,,,2020-11-05,10:26:04.217000,0,0,1,23,N,1,,
318,318,0,2018-01-31,1,,,2020-11-05,10:26:04.194000,0,0,1,4,N,1,,
345,345,0,2018-03-22,1,,,2020-11-05,10:26:04.242000,0,0,1,155,N,1,,
319,319,0,2018-01-31,1,,,2020-11-05,10:26:04.199000,0,0,1,4,N,1,,
335,335,0,2018-03-06,1,,,2020-11-05,10:26:04.221000,0,0,1,77,N,1,,
320,320,0,2018-02-22,1,,,2020-11-05,10:26:04.199000,0,0,1,51,N,1,,
337,337,0,2018-01-31,1,,,2020-11-05,10:26:04.238000,0,0,1,90,N,1,,
321,321,0,2018-04-26,1,,,2022-03-10,13:28:50.551000,0,0,1,51,N,1,,
348,348,0,2018-01-31,1,,,2020-11-05,10:26:04.255000,0,0,1,156,N,1,,
322,322,,,1,,,2020-11-05,10:26:04.196000,,,,3,N,,,
338,338,0,2018-01-31,1,,,2020-11-05,10:26:04.240000,0,0,1,154,N,1,,
323,323,0,2018-01-31,1,,,2020-11-05,10:26:04.201000,0,0,1,137,N,1,,
346,346,0,2018-02-13,1,,,2020-11-05,10:26:04.249000,0,0,1,149,N,1,,
339,339,0,2018-02-13,1,,,2020-11-05,10:26:04.243000,0,0,1,14,N,1,,
324,324,0,2018-01-31,1,,,2020-11-05,10:26:04.202000,0,0,1,5,N,1,,
325,325,0,2018-01-31,1,,,2024-06-08,12:46:28.019000,0,0,1,79,N,1,,
340,340,0,2018-01-31,1,,,2020-11-05,10:26:04.244000,0,0,1,97,N,1,,
326,326,0,2018-01-31,1,,,2020-11-05,10:26:04.205000,0,0,1,144,N,1,,
347,347,0,2018-01-31,1,,,2020-11-05,10:26:04.254000,0,0,1,156,N,1,,
327,327,0,2018-01-31,1,,,2020-11-05,10:26:04.210000,0,0,1,144,N,1,,
341,341,0,2018-01-31,1,,,2020-11-05,10:26:04.244000,0,0,1,63,N,1,,
349,349,,,1,,,2020-11-05,10:26:04.256000,,,,157,N,,,
342,342,0,2018-02-13,1,,,2020-11-05,10:26:04.249000,0,0,1,17,N,1,,
343,343,0,2018-02-13,1,,,2020-11-05,10:26:04.253000,0,0,1,17,N,1,,
350,350,,,1,,,2020-11-05,10:26:04.259000,,,,29,N,,,
344,344,0,2018-02-13,1,,,2020-11-05,10:26:04.253000,0,0,1,17,N,1,,
351,351,0,2018-01-31,1,,,2020-11-05,10:26:04.262000,0,0,1,158,N,1,,
352,352,0,2018-01-31,1,,,2020-11-05,10:26:04.265000,0,0,1,159,N,1,,
353,353,,,1,,,2021-06-02,13:18:20.774000,,,,104,N,,,
354,354,,,1,,,2020-11-05,10:26:04.265000,,,,80,N,,,
359,359,0,2018-02-13,1,,,2020-11-05,10:26:04.265000,0,0,1,26,N,1,,
355,355,0,2018-01-31,1,,,2020-11-05,10:26:04.264000,0,0,1,160,N,1,,
364,364,,,1,,,2020-11-05,10:26:04.277000,,,,164,N,,,
356,356,0,2018-02-13,1,,,2020-11-05,10:26:04.265000,0,0,1,161,N,1,,
361,361,0,2018-02-15,1,,,2020-11-05,10:26:04.269000,0,0,1,162,N,1,,
357,357,0,2018-02-13,1,,,2020-11-05,10:26:04.266000,0,0,1,50,N,1,,
407,407,,,1,,,2020-11-05,10:26:04.338000,,,,175,N,,,
358,358,0,2018-02-13,1,,,2020-11-05,10:26:04.268000,0,0,1,26,N,1,,
362,362,0,2018-02-13,1,,,2020-11-05,10:26:04.272000,0,0,1,163,N,1,,
360,360,0,2018-02-13,1,,,2020-11-05,10:26:04.270000,0,0,1,26,N,1,,
365,365,0,2018-02-13,1,,,2020-11-05,10:26:04.279000,0,0,1,165,N,1,,
411,411,0,2018-11-01,1,,,2020-11-05,10:26:04.344000,0,0,1,176,N,1,,
363,363,0,2018-02-13,1,,,2020-11-05,10:26:04.275000,0,0,1,32,N,1,,
366,366,0,2018-01-31,1,,,2020-11-05,10:26:04.284000,0,0,1,48,N,1,,
408,408,0,2018-02-20,1,,,2020-11-05,10:26:04.342000,0,0,1,175,N,1,,
367,367,0,2018-02-13,1,,,2020-11-05,10:26:04.285000,0,0,1,166,N,1,,
368,368,0,2018-03-06,1,,,2020-11-05,10:26:04.289000,0,0,1,20,N,1,,
409,409,0,2018-03-06,1,,,2020-11-05,10:26:04.342000,0,0,1,165,N,1,,
369,369,0,2018-02-13,1,,,2020-11-05,10:26:04.290000,0,0,1,70,N,1,,
370,370,0,2019-05-17,1,,,2020-11-05,10:26:04.291000,0,0,1,113,N,1,,
410,410,0,2018-11-01,1,,,2020-11-05,10:26:04.344000,0,0,1,176,N,1,,
371,371,0,2018-02-13,1,,,2020-11-05,10:26:04.293000,0,0,1,99,N,1,,
372,372,0,2018-02-15,1,,,2020-11-05,10:26:04.297000,0,0,1,99,N,1,,
373,373,0,2018-02-15,1,,,2020-11-05,10:26:04.297000,0,0,1,20,N,1,,
374,374,0,2018-02-13,1,,,2020-11-05,10:26:04.299000,0,0,1,167,N,1,,
383,383,0,2018-02-13,1,,,2020-11-05,10:26:04.305000,0,0,1,4,N,1,,
375,375,0,2018-02-13,1,,,2020-11-05,10:26:04.300000,0,0,1,83,N,1,,
376,376,0,2018-02-22,1,,,2020-11-05,10:26:04.294000,0,0,1,168,N,1,,
377,377,0,2018-02-22,1,,,2020-11-05,10:26:04.302000,0,0,1,168,N,1,,
378,378,0,2018-02-13,1,,,2020-11-05,10:26:04.303000,0,0,1,83,N,1,,
379,379,0,2018-01-31,1,,,2020-11-05,10:26:04.304000,0,0,1,169,N,1,,
380,380,,,1,,,2018-01-29,09:14:16.100000,,,,18,N,,,
381,381,0,2018-01-31,1,,,2020-11-05,10:26:04.308000,0,0,1,157,N,1,,
382,382,,,1,,,2020-11-05,10:26:04.310000,,,,5,N,,,
384,384,0,2018-02-13,1,,,2020-11-05,10:26:04.311000,0,0,1,17,N,1,,
385,385,0,2018-02-22,1,,,2020-11-05,10:26:04.322000,0,0,1,170,N,1,,
386,386,0,2018-02-13,1,,,2020-11-05,10:26:04.326000,0,0,1,159,N,1,,
387,387,0,2018-02-13,1,,,2020-11-05,10:26:04.327000,0,0,1,74,N,1,,
388,388,0,2018-02-15,1,,,2020-11-05,10:26:04.324000,0,0,1,171,N,1,,
389,389,0,2018-02-13,1,,,2021-07-16,11:22:15.767000,0,0,1,167,N,1,,
390,390,0,2018-02-14,1,,,2020-11-05,10:26:04.332000,0,0,1,125,N,1,,
391,391,,,1,,,2020-11-05,10:26:04.333000,,,,158,N,,,
392,392,0,2018-08-24,1,,,2020-11-05,10:26:04.333000,0,0,1,172,N,1,,
393,393,,,1,,,2020-11-05,10:26:04.335000,,,,156,N,,,
583,583,,,1,,,2022-02-25,10:31:55.317000,,,,52,N,,,
654,654,0,2018-03-23,1,,,2020-11-05,10:26:04.610000,0,0,1,235,N,1,,
412,412,0,2018-02-13,1,,,2020-11-05,10:26:04.348000,0,0,1,177,N,1,,
439,439,0,2018-02-22,1,,,2020-11-05,10:26:04.389000,0,0,1,99,N,1,,
413,413,0,2018-02-13,1,,,2020-11-05,10:26:04.350000,0,0,1,176,N,1,,
672,672,,,1,,,2020-12-07,11:44:35.970000,,,,55,N,,,
655,655,,,1,,,2020-11-05,10:26:04.605000,,,,238,N,,,
414,414,,,1,,,2020-11-05,10:26:04.354000,,,,5,N,,,
440,440,,,1,,,2020-11-05,10:26:04.390000,,,,99,N,,,
415,415,0,2018-02-13,1,,,2020-11-05,10:26:04.356000,0,0,1,11,N,1,,
712,712,,,1,,,2020-11-05,10:26:04.656000,,,,166,N,,,
673,673,,,1,,,2020-11-05,10:26:04.586000,,,,243,N,,,
416,416,0,2018-02-20,1,,,2020-11-05,10:26:04.357000,0,0,1,178,N,1,,
441,441,0,2018-02-13,1,,,2020-11-05,10:26:04.378000,0,0,1,50,N,1,,
417,417,0,2018-02-20,1,,,2020-11-05,10:26:04.358000,0,0,1,178,N,1,,
674,674,,,1,,,2021-07-15,13:43:09.243000,,,,119,N,,,
418,418,,,1,,,2020-11-05,10:26:04.346000,,,,33,N,,,
429,429,0,2018-03-06,1,,,2020-11-05,10:26:04.368000,0,0,1,20,N,1,,
419,419,,,1,,,2018-02-06,16:40:22.595000,,,,29,N,,,
675,675,,,1,,,2020-11-05,10:26:04.622000,,,,20,N,,,
420,420,0,2018-03-22,1,,,2020-11-05,10:26:04.359000,0,0,1,33,N,1,,
421,421,0,2018-02-13,1,,,2020-11-05,10:26:04.361000,0,0,1,33,N,1,,
430,430,0,2018-02-13,1,,,2020-11-05,10:26:04.371000,0,0,1,180,N,1,,
422,422,0,2019-01-02,1,,,2020-11-05,10:26:04.359000,0,0,1,33,N,1,,
423,423,0,2018-02-13,1,,,2021-06-14,11:42:54.248000,0,0,1,20,N,1,,
424,424,0,2018-03-22,1,,,2020-11-05,10:26:04.363000,0,0,1,48,N,1,,
425,425,0,2018-04-20,1,,,2020-11-05,10:26:04.364000,0,0,1,179,N,1,,
426,426,,,1,,,2020-11-05,10:26:04.362000,,,,83,N,,,
427,427,0,2018-02-20,1,,,2020-11-05,10:26:04.366000,0,0,1,46,N,1,,
428,428,,,1,,,2020-11-05,10:26:04.368000,,,,33,N,,,
431,431,,,1,,,2020-11-05,10:26:04.369000,,,,181,N,,,
432,432,0,2018-03-28,1,,,2021-03-03,14:18:03.412000,0,0,1,17,N,1,,
433,433,,,1,,,2020-11-05,10:26:04.373000,,,,17,N,,,
434,434,,,1,,,2020-11-05,10:26:04.375000,,,,17,N,,,
435,435,0,2018-02-13,1,,,2020-11-05,10:26:04.377000,0,0,1,33,N,1,,
436,436,0,2018-02-13,1,,,2020-11-05,10:26:04.378000,0,0,1,29,N,1,,
437,437,0,2018-02-22,1,,,2020-11-05,10:26:04.378000,0,0,1,97,N,1,,
438,438,,,1,,,2020-11-05,10:26:04.385000,,,,5,N,,,
442,442,,,1,,,2020-11-05,10:26:04.386000,,,,182,N,,,
456,456,,,1,,,2020-11-05,10:26:04.434000,,,,41,N,,,
443,443,0,2019-05-07,1,,,2020-11-05,10:26:04.418000,0,0,1,183,N,1,,
676,676,,,1,,,2020-11-05,10:26:04.623000,,,,244,N,,,
622,622,,,1,,,2020-11-05,10:26:04.541000,,,,5,N,,,
444,444,0,2018-02-22,1,,,2020-11-05,10:26:04.418000,0,0,1,38,N,1,,
451,451,0,2018-02-22,1,,,2020-11-05,10:26:04.427000,0,0,1,32,N,1,,
895,895,0,2018-05-16,1,,,2020-12-01,15:56:41.203000,0,0,1,26,N,1,,
846,846,0,2018-05-08,1,,,2020-11-05,10:26:04.836000,0,0,1,43,N,1,,
445,445,0,2018-02-13,1,,,2020-11-05,10:26:04.419000,0,0,1,48,N,1,,
457,457,0,2018-02-15,1,,,2020-11-05,10:26:04.429000,0,0,1,186,N,1,,
621,621,0,2018-03-22,1,,,2020-11-05,10:26:04.540000,0,0,1,187,N,1,,
446,446,,,1,,,2018-02-12,13:12:38.138000,,,,52,N,,,
920,920,0,2018-11-02,1,,,2020-11-05,10:26:04.572000,0,0,1,43,N,1,,
452,452,0,2018-02-22,1,,,2021-03-03,14:09:21.837000,0,0,1,90,N,1,,
447,447,0,2018-03-06,1,,,2020-11-05,10:26:04.419000,0,0,1,184,N,1,,
921,921,,,1,,,2020-11-05,10:26:04.792000,,,,297,N,,,
448,448,0,2018-02-20,1,,,2020-11-05,10:26:04.421000,0,0,1,161,N,1,,
453,453,0,2018-02-15,1,,,2020-11-05,10:26:04.424000,0,0,1,186,N,1,,
922,922,,,1,,,2020-11-05,10:26:04.838000,,,,38,N,,,
449,449,,,1,,,2020-11-05,10:26:04.421000,,,,63,N,,,
458,458,,,1,,,2020-11-05,10:26:04.435000,,,,186,N,,,
450,450,0,2018-02-20,1,,,2020-11-05,10:26:04.425000,0,0,1,185,N,1,,
923,923,,,1,,,2023-01-24,16:31:32.836000,,,,38,N,,,
454,454,0,2018-02-15,1,,,2020-11-05,10:26:04.427000,0,0,1,11,N,1,,
547,547,,,1,,,2020-11-05,10:26:04.384000,,,,212,N,,,
455,455,0,2018-02-15,1,,,2020-11-05,10:26:04.431000,0,0,1,105,N,1,,
623,623,,,1,,,2020-11-05,10:26:04.541000,,,,47,N,,,
394,394,0,2018-02-13,1,,,2020-11-05,10:26:04.161000,0,0,1,77,N,1,,
397,397,0,2018-03-22,1,,,2020-11-05,10:26:04.199000,0,0,1,174,N,1,,
395,395,0,2018-06-21,1,,,2020-11-05,10:26:04.162000,0,0,1,173,N,1,,
396,396,0,2018-02-13,1,,,2020-11-05,10:26:04.196000,0,0,1,33,N,1,,
398,398,,,1,,,2020-11-05,10:26:04.202000,,,,174,N,,,
399,399,,,1,,,2020-11-05,10:26:04.222000,,,,174,N,,,
400,400,0,2018-02-14,1,,,2020-11-05,10:26:04.257000,0,0,1,58,N,1,,
401,401,,,1,,,2021-06-14,11:42:35.504000,,,,20,N,,,
402,402,0,2018-02-13,1,,,2020-11-05,10:26:04.307000,0,0,1,69,N,1,,
403,403,0,2018-02-13,1,,,2020-11-05,10:26:04.336000,0,0,1,161,N,1,,
404,404,0,2018-02-15,1,,,2020-11-05,10:26:04.339000,0,0,1,43,N,1,,
405,405,0,2018-03-14,1,,,2020-11-05,10:26:04.340000,0,0,1,17,N,1,,
406,406,,,1,,,2020-11-05,10:26:04.341000,,,,17,N,,,
624,624,,,1,,,2020-11-05,10:26:04.542000,,,,17,N,,,
627,627,,,1,,,2020-11-05,10:26:04.542000,,,,212,N,,,
625,625,0,2018-06-20,1,,,2020-11-05,10:26:04.542000,0,0,1,4,N,1,,
642,642,,,1,,,2020-11-05,10:26:04.565000,,,,234,N,,,
924,924,,,1,,,2018-05-15,11:16:45.649000,,,,281,N,,,
926,926,,,1,,,2020-11-05,10:26:05.079000,,,,18,N,,,
641,641,0,2018-03-22,1,,,2020-11-05,10:26:04.584000,0,0,1,180,N,1,,
925,925,0,2018-05-22,1,,,2020-11-05,10:26:05.062000,0,0,1,14,N,1,,
927,927,0,2018-06-21,1,,,2020-11-05,10:26:05.080000,0,0,1,277,N,1,,
928,928,0,2018-05-22,1,,,2020-11-05,10:26:05.080000,0,0,1,32,N,1,,
489,489,0,2018-03-06,1,,,2020-11-05,10:26:03.804000,0,0,1,193,N,1,,
510,510,0,2018-03-06,1,,,2020-11-05,10:26:03.977000,0,0,1,47,N,1,,
584,584,,,1,,,2022-02-25,10:31:48.678000,,,,52,N,,,
626,626,0,2018-03-22,1,,,2020-11-05,10:26:04.606000,0,0,1,157,N,1,,
585,585,,,1,,,2020-11-05,10:26:04.482000,,,,111,N,,,
586,586,0,2018-03-06,1,,,2020-11-05,10:26:04.487000,0,0,1,111,N,1,,
628,628,,,1,,,2020-11-05,10:26:04.542000,,,,62,N,,,
629,629,,,1,,,2021-04-12,12:14:22.371000,,,,187,N,,,
630,630,0,2018-03-28,1,,,2020-11-05,10:26:04.546000,0,0,1,51,N,1,,
631,631,0,2018-03-22,1,,,2020-11-05,10:26:04.542000,0,0,1,131,N,1,,
587,587,,,1,,,2020-11-05,10:26:04.487000,,,,187,N,,,
632,632,,,1,,,2020-11-05,10:26:04.556000,,,,17,N,,,
513,513,,,1,,,2020-11-05,10:26:04.013000,,,,58,N,,,
514,514,,,1,,,2020-11-05,10:26:04.021000,,,,53,N,,,
509,509,0,2018-02-21,1,,,2020-11-05,10:26:03.978000,0,0,1,200,N,1,,
511,511,0,2018-03-06,1,,,2020-11-05,10:26:03.997000,0,0,1,131,N,1,,
515,515,,,1,,,2020-11-05,10:26:04.034000,,,,121,N,,,
459,459,0,2018-02-20,1,,,2020-11-05,10:26:04.465000,0,0,1,187,N,1,,
490,490,0,2018-02-22,1,,,2020-11-05,10:26:03.808000,0,0,1,40,N,1,,
497,497,,,1,,,2020-11-05,10:26:03.777000,,,,158,N,,,
929,929,,,1,,,2020-11-05,10:26:05.082000,,,,303,N,,,
860,860,,,1,,,2020-11-05,10:26:04.856000,,,,266,N,,,
498,498,,,1,,,2020-11-05,10:26:03.853000,,,,133,N,,,
522,522,,,1,,,2020-11-05,10:26:04.119000,,,,203,N,,,
539,539,0,2018-11-02,1,,,2020-11-05,10:26:04.426000,0,0,1,207,N,1,,
523,523,,,1,,,2020-11-05,10:26:04.121000,,,,204,N,,,
548,548,,,1,,,2020-11-05,10:26:04.442000,,,,213,N,,,
524,524,0,2018-04-24,1,,,2020-11-05,10:26:04.135000,0,0,1,147,N,1,,
557,557,0,2018-03-14,1,,,2021-02-11,16:45:34.787000,0,0,1,135,N,1,,
549,549,,,1,,,2020-11-05,10:26:04.444000,,,,41,N,,,
517,517,0,2018-02-22,1,,,2020-11-05,10:26:04.460000,0,0,1,80,N,1,,
653,653,0,2018-03-23,1,,,2020-11-05,10:26:04.601000,0,0,1,5,N,1,,
633,633,,,1,,,2021-04-22,16:30:58.175000,,,,17,N,,,
861,861,,,1,,,2020-11-05,10:26:04.864000,,,,38,N,,,
930,930,,,1,,,2023-02-09,16:31:05.276000,,,,284,N,,,
931,931,0,2018-09-20,1,,,2020-11-05,10:26:05.083000,0,0,1,23,N,1,,
487,487,,,1,,,2020-11-05,10:26:03.776000,,,,192,N,,,
656,656,,,1,,,2021-06-21,12:17:24.304000,,,,187,N,,,
932,932,0,2018-06-21,1,,,2020-11-05,10:26:05.083000,0,0,1,23,N,1,,
598,598,0,2018-03-22,1,,,2020-11-05,10:26:04.489000,0,0,1,223,N,1,,
862,862,,,1,,,2018-05-04,11:30:39.361000,,,,38,N,,,
863,863,0,2018-05-22,1,,,2020-11-05,10:26:04.864000,0,0,1,294,N,1,,
853,853,,,1,,,2020-11-05,10:26:04.846000,,,,48,N,,,
864,864,,,1,,,2020-11-05,10:26:04.864000,,,,294,N,,,
865,865,0,2018-06-21,1,,,2020-11-05,10:26:04.866000,0,0,1,295,N,1,,
634,634,0,2018-03-22,1,,,2020-11-05,10:26:04.558000,0,0,1,50,N,1,,
481,481,,,1,,,2020-11-05,10:26:03.747000,,,,190,N,,,
465,465,0,2018-03-09,1,,,2021-03-03,14:09:34.372000,0,0,1,83,N,1,,
460,460,0,2018-02-22,1,,,2020-11-05,10:26:04.479000,0,0,1,99,N,1,,
461,461,,,1,,,2018-02-20,11:00:18.849000,,,,188,N,,,
635,635,,,1,,,2020-11-05,10:26:04.568000,,,,227,N,,,
636,636,0,2018-04-18,1,,,2020-11-05,10:26:04.570000,0,0,1,38,N,1,,
694,694,0,2018-04-26,1,,,2020-11-05,10:26:04.653000,0,0,1,250,N,1,,
535,535,0,2018-03-14,1,,,2020-11-05,10:26:04.384000,0,0,1,30,N,1,,
697,697,,,1,,,2020-11-05,10:26:04.655000,,,,253,N,,,
702,702,0,2018-09-11,1,,,2020-11-05,10:26:04.656000,0,0,1,255,N,1,,
695,695,0,2018-05-22,1,,,2020-11-05,10:26:04.655000,0,0,1,251,N,1,,
696,696,0,2018-04-12,1,,,2020-11-05,10:26:04.655000,0,0,1,252,N,1,,
581,581,,,1,,,2021-09-08,17:44:30.686000,,,,219,N,,,
698,698,,,1,,,2021-07-08,14:19:23.217000,,,,253,N,,,
703,703,,,1,,,2020-11-05,10:26:04.657000,,,,48,N,,,
536,536,0,2018-03-06,1,,,2020-11-05,10:26:04.387000,0,0,1,20,N,1,,
704,704,0,2018-04-05,1,,,2020-11-05,10:26:04.657000,0,0,1,256,N,1,,
699,699,,,1,,,2021-09-10,11:58:21.541000,,,,136,N,,,
677,677,,,1,,,2020-11-05,10:26:04.624000,,,,187,N,,,
690,690,,,1,,,2023-12-01,11:13:03.895000,,,,151,N,,,
678,678,0,2018-06-21,1,,,2020-11-05,10:26:04.625000,0,0,1,245,N,1,,
705,705,,,1,,,2020-11-05,10:26:04.658000,,,,33,N,,,
679,679,0,2018-06-21,1,,,2020-11-05,10:26:04.626000,0,0,1,245,N,1,,
700,700,0,2018-04-18,1,,,2020-11-05,10:26:04.656000,0,0,1,64,N,1,,
680,680,,,1,,,2020-11-05,10:26:04.622000,,,,246,N,,,
681,681,,,1,,,2020-11-05,10:26:04.625000,,,,247,N,,,
682,682,0,2018-04-05,1,,,2020-11-05,10:26:04.627000,0,0,1,167,N,1,,
683,683,0,2018-03-27,1,,,2020-11-05,10:26:04.629000,0,0,1,248,N,1,,
684,684,0,2018-03-27,1,,,2021-08-13,17:03:52.939000,0,0,1,249,N,1,,
488,488,0,2018-03-14,1,,,2020-11-05,10:26:03.783000,0,0,1,149,N,1,,
491,491,,,1,,,2020-11-05,10:26:03.810000,,,,194,N,,,
492,492,0,2018-03-06,1,,,2020-11-05,10:26:03.821000,0,0,1,161,N,1,,
493,493,,,1,,,2020-11-05,10:26:03.827000,,,,5,N,,,
467,467,,,1,,,2024-06-08,12:46:09.832000,,,,79,N,,,
582,582,0,2018-04-12,1,,,2020-11-05,10:26:04.478000,0,0,1,33,N,1,,
494,494,0,2018-02-28,1,,,2020-11-05,10:26:03.827000,0,0,1,5,N,1,,
933,933,0,2018-06-21,1,,,2020-11-05,10:26:05.083000,0,0,1,20,N,1,,
597,597,,,1,,,2020-11-05,10:26:04.489000,,,,29,N,,,
706,706,0,2018-04-20,1,,,2020-11-05,10:26:04.660000,0,0,1,33,N,1,,
691,691,0,2018-04-04,1,,,2020-11-05,10:26:04.604000,0,0,1,187,N,1,,
935,935,,,1,,,2020-11-05,10:26:05.083000,,,,125,N,,,
495,495,0,2018-05-14,1,,,2020-11-05,10:26:03.828000,0,0,1,195,N,1,,
685,685,0,2018-05-08,1,,,2021-10-08,14:39:36.678000,0,0,1,80,N,1,,
599,599,0,2018-04-18,1,,,2021-01-22,17:25:40.101000,0,0,1,224,N,1,,
707,707,,,1,,,2020-11-05,10:26:04.662000,,,,33,N,,,
686,686,,,1,,,2020-11-05,10:26:04.653000,,,,98,N,,,
934,934,0,2018-06-21,1,,,2020-11-05,10:26:05.084000,0,0,1,20,N,1,,
687,687,0,2018-04-04,1,,,2022-05-16,16:47:26.589000,0,0,1,33,N,1,,
637,637,0,2018-04-18,1,,,2020-11-05,10:26:04.571000,0,0,1,38,N,1,,
701,701,,,1,,,2020-11-05,10:26:04.656000,,,,254,N,,,
643,643,,,1,,,2020-11-05,10:26:04.567000,,,,233,N,,,
688,688,,,1,,,2020-11-05,10:26:04.652000,,,,50,N,,,
708,708,0,2018-04-12,1,,,2020-11-05,10:26:04.664000,0,0,1,83,N,1,,
638,638,0,2018-05-14,1,,,2020-11-05,10:26:04.580000,0,0,1,232,N,1,,
614,614,0,2018-04-12,1,,,2020-11-05,10:26:04.538000,0,0,1,33,N,1,,
709,709,0,2018-04-20,1,,,2020-11-05,10:26:04.667000,0,0,1,3,N,1,,
639,639,0,2018-03-22,1,,,2020-11-05,10:26:04.581000,0,0,1,38,N,1,,
644,644,,,1,,,2020-11-05,10:26:04.584000,,,,55,N,,,
640,640,0,2018-04-12,1,,,2020-11-05,10:26:04.582000,0,0,1,233,N,1,,
645,645,,,1,,,2020-11-05,10:26:04.587000,,,,48,N,,,
646,646,,,1,,,2022-09-15,11:09:50.314000,,,,48,N,,,
647,647,,,1,,,2020-11-05,10:26:04.590000,,,,48,N,,,
496,496,0,2018-02-28,1,,,2020-11-05,10:26:03.829000,0,0,1,196,N,1,,
648,648,,,1,,,2020-11-05,10:26:04.591000,,,,235,N,,,
649,649,,,1,,,2020-11-05,10:26:04.592000,,,,227,N,,,
462,462,0,2018-03-06,1,,,2020-11-05,10:26:04.545000,0,0,1,142,N,1,,
463,463,0,2018-03-06,1,,,2020-11-05,10:26:04.546000,0,0,1,142,N,1,,
464,464,0,2018-03-06,1,,,2020-11-05,10:26:04.556000,0,0,1,17,N,1,,
466,466,0,2018-04-12,1,,,2020-11-05,10:26:04.137000,0,0,1,83,N,1,,
710,710,0,2018-04-18,1,,,2020-11-05,10:26:04.668000,0,0,1,3,N,1,,
716,716,,,1,,,2020-11-05,10:26:04.651000,,,,258,N,,,
711,711,0,2018-04-12,1,,,2020-11-05,10:26:04.677000,0,0,1,257,N,1,,
689,689,0,2018-04-05,1,,,2020-11-05,10:26:04.664000,0,0,1,240,N,1,,
692,692,0,2018-04-05,1,,,2020-11-05,10:26:04.653000,0,0,1,125,N,1,,
1247,1247,0,2018-07-25,1,,,2020-11-05,10:26:05.189000,0,0,1,182,N,1,,
693,693,0,2018-04-04,1,,,2020-11-05,10:26:04.654000,0,0,1,141,N,1,,
847,847,0,2018-05-08,1,,,2020-11-05,10:26:04.838000,0,0,1,43,N,1,,
1248,1248,0,2018-07-31,1,,,2020-11-05,10:26:05.383000,0,0,1,367,N,1,,
1249,1249,0,2018-07-25,1,,,2020-11-05,10:26:05.511000,0,0,1,368,N,1,,
1250,1250,0,2018-07-25,1,,,2020-11-05,10:26:05.513000,0,0,1,369,N,1,,
