IDREPARACION,FECHA,HORA,ESTADO
165,2018-02-14,11:58:55.255000,3
170,2018-02-14,11:59:08.304000,3
171,2018-02-14,11:59:28.425000,3
172,2018-02-14,11:59:44.256000,3
173,2018-02-14,12:00:31.479000,3
175,2018-02-14,12:00:46.481000,3
176,2018-02-14,12:01:06.458000,3
177,2018-02-14,12:01:20.631000,3
178,2018-02-14,12:11:15.553000,3
179,2018-02-14,12:12:15.957000,3
180,2018-02-14,12:12:45.466000,3
181,2018-02-14,12:13:12.516000,3
182,2018-02-14,12:13:58.837000,3
183,2018-02-14,12:14:14.726000,3
185,2018-02-14,12:47:13.867000,3
186,2018-02-14,12:47:32.732000,3
187,2018-02-14,12:47:47.371000,3
188,2018-02-14,12:48:00.745000,3
189,2018-02-14,12:48:33.846000,3
190,2018-02-14,12:48:52.789000,3
192,2018-02-14,12:49:15.172000,3
194,2018-02-14,12:49:37.780000,3
195,2018-02-14,12:49:59.805000,3
198,2018-02-14,12:50:50.360000,3
201,2018-02-14,12:51:16.215000,3
202,2018-02-14,12:51:33.121000,3
203,2018-02-14,12:51:47.290000,3
206,2018-02-14,12:52:43.443000,3
207,2018-02-14,12:52:57.696000,3
208,2018-02-14,12:53:53.690000,3
210,2018-02-14,12:56:11.573000,3
211,2018-02-14,12:56:31.285000,3
212,2018-02-14,12:57:01.903000,3
213,2018-02-14,12:57:43.974000,3
214,2018-02-14,12:58:07.795000,3
215,2018-02-14,13:07:32.230000,3
216,2018-02-14,13:07:48.141000,3
217,2018-02-14,13:08:55.375000,3
220,2018-02-14,13:09:22.530000,3
221,2018-02-14,13:09:39.121000,3
222,2018-02-14,13:10:21.088000,3
223,2018-02-14,13:10:34.515000,3
224,2018-02-14,13:10:44.075000,3
227,2018-02-14,13:11:29.924000,3
232,2018-02-14,13:11:47.147000,3
233,2018-02-14,13:12:12.962000,3
234,2018-02-14,13:12:35.897000,3
235,2018-02-14,13:15:58.186000,3
236,2018-02-14,13:16:14.369000,3
237,2018-02-14,13:16:44.743000,3
238,2018-02-14,13:17:14.334000,3
239,2018-02-14,13:18:05.768000,3
240,2018-02-14,13:18:57.424000,3
241,2018-02-14,13:19:24.570000,3
242,2018-02-14,13:19:45.394000,3
243,2018-02-14,13:20:12.058000,3
244,2018-02-14,13:20:33.019000,3
245,2018-02-14,13:20:52.418000,3
246,2018-02-14,13:21:04.252000,3
247,2018-02-14,13:21:29.868000,3
248,2018-02-14,13:21:49.700000,3
249,2018-02-14,13:22:29.724000,3
252,2018-02-14,13:23:58.367000,3
253,2018-02-14,13:24:39.696000,3
254,2018-02-14,13:24:53.742000,3
255,2018-02-14,13:25:31.112000,3
256,2018-02-14,13:26:07.904000,3
257,2018-02-14,13:26:42.466000,3
258,2018-02-14,13:27:14.395000,3
259,2018-02-14,13:27:39.427000,3
262,2018-02-14,13:27:54.854000,3
264,2018-02-14,13:28:16.711000,3
265,2018-02-14,13:28:40.884000,3
266,2018-02-14,13:29:09.876000,3
267,2018-02-14,13:29:28.067000,3
269,2018-02-14,13:30:31.853000,3
270,2018-02-14,13:31:05.798000,3
272,2018-02-14,13:31:52.093000,3
276,2018-02-14,13:32:26.752000,3
277,2018-02-14,13:33:05.927000,3
278,2018-02-14,13:33:52.656000,3
281,2018-02-14,13:34:07.961000,3
282,2018-02-14,13:34:48.826000,3
283,2018-02-14,13:35:03.873000,3
284,2018-02-14,13:35:38.403000,3
286,2018-02-14,13:35:50.450000,3
287,2018-02-14,13:36:03.201000,3
288,2018-02-14,13:36:19.931000,3
289,2018-02-14,13:37:15.204000,3
291,2018-02-14,13:37:39.079000,3
292,2018-02-14,13:38:09.989000,3
296,2018-02-14,13:38:30.205000,3
307,2018-02-14,13:38:52.882000,3
468,2018-02-14,14:21:40.718000,1
469,2018-02-14,16:24:59.828000,1
470,2018-02-15,09:32:05.293000,1
471,2018-02-15,11:54:42.042000,1
472,2018-02-15,11:55:31.069000,1
473,2018-02-15,13:59:24.006000,1
174,2018-02-15,14:05:12.538000,3
297,2018-02-15,14:05:34.442000,3
322,2018-02-15,14:06:26.915000,3
332,2018-02-15,14:07:40.325000,3
361,2018-02-15,14:09:10.919000,3
372,2018-02-15,14:09:36.830000,3
474,2018-02-15,14:12:30.601000,1
475,2018-02-15,14:14:25.559000,1
388,2018-02-15,14:29:25.977000,3
373,2018-02-15,14:30:24.273000,3
404,2018-02-15,14:30:52.769000,3
414,2018-02-15,14:31:13.052000,3
438,2018-02-15,14:31:39.777000,3
453,2018-02-15,14:32:11.238000,3
454,2018-02-15,14:33:15.926000,3
457,2018-02-15,14:33:34.422000,3
458,2018-02-15,14:33:51.902000,3
455,2018-02-15,14:34:34.663000,3
476,2018-02-16,10:29:21.576000,1
477,2018-02-16,12:28:02.071000,1
478,2018-02-16,13:36:40.484000,1
479,2018-02-16,13:43:58.213000,1
480,2018-02-16,13:59:05.819000,1
481,2018-02-16,15:00:46.721000,1
482,2018-02-16,17:18:34.129000,1
483,2018-02-17,10:17:53.746000,1
484,2018-02-17,10:57:08.307000,1
485,2018-02-19,08:56:50.742000,1
486,2018-02-19,09:06:10.843000,1
487,2018-02-19,09:12:15.498000,1
488,2018-02-19,09:14:21.471000,1
489,2018-02-19,11:45:42.814000,1
490,2018-02-19,11:55:39.808000,1
491,2018-02-19,12:03:50.718000,1
492,2018-02-19,13:25:24.011000,1
493,2018-02-19,14:11:06.771000,1
494,2018-02-19,14:12:45.264000,1
495,2018-02-19,15:10:02.758000,1
496,2018-02-19,15:12:47.388000,1
497,2018-02-20,09:37:31.244000,1
498,2018-02-20,10:13:42.372000,1
499,2018-02-20,10:36:30.111000,1
442,2018-02-20,10:54:16.320000,3
391,2018-02-20,10:55:07.410000,3
417,2018-02-20,10:58:08.563000,3
416,2018-02-20,10:59:04.085000,3
459,2018-02-20,11:11:24.177000,3
408,2018-02-20,11:11:50.938000,3
467,2018-02-20,11:12:20.704000,3
433,2018-02-20,11:12:55.730000,3
401,2018-02-20,11:13:38.274000,3
393,2018-02-20,11:15:02.556000,3
448,2018-02-20,11:15:47.813000,3
450,2018-02-20,11:16:02.078000,3
427,2018-02-20,11:16:38.687000,3
500,2018-02-20,12:27:31.978000,1
501,2018-02-20,16:12:40.649000,1
502,2018-02-20,16:44:51.512000,1
503,2018-02-20,18:22:39.851000,1
504,2018-02-20,18:37:49.942000,1
505,2018-02-20,18:39:19.413000,1
506,2018-02-21,09:57:23.813000,1
507,2018-02-21,10:36:58.786000,1
508,2018-02-21,10:45:34.726000,1
509,2018-02-21,11:14:07.232000,1
510,2018-02-22,09:13:41.377000,1
511,2018-02-22,09:16:39.019000,1
512,2018-02-22,10:45:33.722000,1
184,2018-02-22,10:47:44.260000,3
513,2018-02-22,10:48:15.469000,1
514,2018-02-22,12:59:04.227000,1
515,2018-02-22,13:14:42.195000,1
428,2018-02-22,13:58:24.186000,3
481,2018-02-22,13:58:49.922000,3
486,2018-02-22,13:59:18.020000,3
385,2018-02-22,14:01:29.020000,3
377,2018-02-22,14:05:37.193000,3
376,2018-02-22,14:05:58.697000,3
451,2018-02-22,14:06:28.092000,3
506,2018-02-22,14:06:52.522000,3
444,2018-02-22,14:08:25.729000,3
516,2018-02-22,14:10:16.943000,1
479,2018-02-22,14:12:54.546000,3
483,2018-02-22,14:13:52.375000,3
476,2018-02-22,14:14:18.955000,3
478,2018-02-22,14:15:01.073000,3
509,2018-02-22,14:15:22.175000,3
439,2018-02-22,14:15:57.627000,3
473,2018-02-22,14:16:22.076000,3
460,2018-02-22,14:19:03.320000,3
452,2018-02-22,14:19:30.087000,3
469,2018-02-22,14:20:06.717000,3
474,2018-02-22,14:21:55.712000,3
475,2018-02-22,14:22:20.396000,3
484,2018-02-22,14:22:44.562000,3
437,2018-02-22,14:23:07.344000,3
320,2018-02-22,14:23:33.162000,3
490,2018-02-22,14:23:54.780000,3
517,2018-02-22,14:26:09.246000,1
518,2018-02-22,16:55:55.279000,1
519,2018-02-22,17:34:22.192000,1
520,2018-02-23,09:06:01.015000,1
521,2018-02-23,10:00:46.345000,1
522,2018-02-23,12:24:57.178000,1
523,2018-02-23,12:54:30.297000,1
524,2018-02-23,13:26:56.064000,1
525,2018-02-23,14:08:16.638000,1
526,2018-02-23,14:48:57.347000,1
527,2018-02-24,12:16:51.401000,1
528,2018-02-26,09:08:28.025000,1
529,2018-02-26,09:09:46.697000,1
530,2018-02-26,09:16:51.971000,1
531,2018-02-26,09:18:10.635000,1
532,2018-02-26,09:47:58.726000,1
508,2018-02-26,10:13:25.551000,2
533,2018-02-26,10:51:50.390000,1
534,2018-02-26,11:08:35.575000,1
535,2018-02-26,13:45:01.092000,1
536,2018-02-26,14:32:25.188000,1
537,2018-02-27,10:54:24.434000,1
538,2018-02-27,11:49:24.344000,1
539,2018-02-27,13:49:44.912000,1
540,2018-02-27,14:02:55.368000,1
541,2018-02-27,16:40:19.156000,1
542,2018-02-28,09:41:38.910000,1
543,2018-02-28,09:44:05.270000,1
544,2018-02-28,10:10:25.357000,1
499,2018-02-28,11:11:11.374000,3
516,2018-02-28,11:16:12.446000,3
480,2018-02-28,11:18:15.229000,3
496,2018-02-28,11:18:45.028000,3
100,2018-02-28,11:19:40.348000,3
545,2018-02-28,11:23:07.943000,1
138,2018-02-28,11:25:50.771000,3
139,2018-02-28,11:26:55.928000,3
140,2018-02-28,11:28:53.817000,3
142,2018-02-28,11:29:12.984000,3
141,2018-02-28,11:29:54.574000,3
520,2018-02-28,11:30:15.031000,3
260,2018-02-28,11:30:40.831000,3
261,2018-02-28,11:31:53.609000,3
502,2018-02-28,11:32:10.624000,3
500,2018-02-28,11:33:15.111000,3
494,2018-02-28,11:33:36.571000,3
514,2018-02-28,11:34:41.974000,3
533,2018-02-28,11:35:11.634000,3
546,2018-02-28,12:48:20.876000,1
547,2018-03-01,10:10:24.189000,1
548,2018-03-01,10:13:56.687000,1
549,2018-03-01,12:42:39.401000,1
550,2018-03-01,12:44:42.113000,1
551,2018-03-01,16:22:18.375000,1
552,2018-03-01,16:25:20.055000,1
553,2018-03-01,19:02:56.636000,1
554,2018-03-01,19:08:47.781000,1
555,2018-03-01,19:44:02.213000,1
556,2018-03-01,20:02:19.188000,1
557,2018-03-01,21:19:01.834000,1
558,2018-03-02,12:12:21.989000,1
559,2018-03-02,12:14:21.223000,1
560,2018-03-02,12:33:25.376000,1
561,2018-03-02,13:08:03.785000,1
562,2018-03-02,13:44:08.491000,1
563,2018-03-02,17:40:56.692000,1
564,2018-03-02,17:59:19.996000,1
565,2018-03-02,18:13:17.601000,1
566,2018-03-02,18:15:42.064000,1
567,2018-03-02,18:16:49.083000,1
568,2018-03-03,10:57:47.651000,1
569,2018-03-05,09:31:53.802000,1
570,2018-03-05,10:02:00.471000,1
571,2018-03-05,10:03:28.258000,1
572,2018-03-05,10:05:42.767000,1
573,2018-03-05,10:08:06.856000,1
574,2018-03-05,10:27:24.562000,1
575,2018-03-05,10:41:35.830000,1
576,2018-03-05,10:42:56.168000,1
577,2018-03-05,12:01:27.262000,1
578,2018-03-05,13:26:02.737000,1
579,2018-03-05,14:21:25.027000,1
580,2018-03-05,14:26:24.357000,1
581,2018-03-06,09:32:37.110000,1
582,2018-03-06,09:38:38.797000,1
583,2018-03-06,11:50:41.542000,1
584,2018-03-06,11:52:28.729000,1
585,2018-03-06,12:18:34.740000,1
586,2018-03-06,12:19:34.085000,1
587,2018-03-06,12:34:34.501000,1
335,2018-03-06,13:01:03.800000,3
489,2018-03-06,13:02:36.871000,3
368,2018-03-06,13:03:46.690000,3
429,2018-03-06,13:04:27.313000,3
310,2018-03-06,13:06:16.760000,3
311,2018-03-06,13:30:17.764000,3
537,2018-03-06,13:30:39.009000,3
503,2018-03-06,13:32:38.956000,3
409,2018-03-06,13:32:52.261000,3
511,2018-03-06,13:33:30.263000,3
510,2018-03-06,13:33:54.093000,3
525,2018-03-06,13:34:51.199000,3
519,2018-03-06,13:37:09.494000,3
492,2018-03-06,13:37:35.922000,3
552,2018-03-06,13:38:13.512000,3
447,2018-03-06,13:38:36.417000,3
544,2018-03-06,13:39:15.805000,3
531,2018-03-06,13:39:32.523000,3
158,2018-03-06,13:39:59.968000,3
18,2018-03-06,13:40:28.870000,3
507,2018-03-06,13:41:18.300000,3
536,2018-03-06,13:42:04.294000,3
512,2018-03-06,13:43:21.821000,3
515,2018-03-06,13:45:31.990000,3
463,2018-03-06,13:46:40.380000,3
532,2018-03-06,13:47:18.720000,3
468,2018-03-06,13:48:27.268000,3
462,2018-03-06,13:49:12.030000,3
574,2018-03-06,13:49:39.435000,3
504,2018-03-06,13:50:33.712000,3
586,2018-03-06,13:51:16.318000,2
464,2018-03-06,13:51:47.653000,3
562,2018-03-06,13:52:31.030000,2
588,2018-03-07,09:49:17.057000,1
589,2018-03-07,09:56:04.205000,1
590,2018-03-07,10:26:10.196000,1
591,2018-03-07,10:48:38.470000,1
592,2018-03-07,15:37:03.347000,1
593,2018-03-07,16:05:21.800000,1
594,2018-03-07,16:09:07.913000,1
595,2018-03-07,16:11:15.209000,1
596,2018-03-07,17:51:38.432000,1
597,2018-03-08,09:11:01.316000,1
598,2018-03-08,11:53:38.219000,1
599,2018-03-08,13:33:05.312000,1
600,2018-03-08,13:37:33.779000,1
601,2018-03-09,09:59:03.809000,1
602,2018-03-09,10:01:08.265000,1
603,2018-03-09,11:43:26.998000,1
604,2018-03-09,12:19:47.945000,1
605,2018-03-09,13:17:04.343000,1
553,2018-03-09,14:45:45.053000,3
426,2018-03-09,14:46:29.292000,3
465,2018-03-09,14:47:10.577000,3
575,2018-03-09,14:48:08.181000,3
570,2018-03-09,14:48:35.781000,3
571,2018-03-09,14:49:00.326000,3
573,2018-03-09,14:49:21.863000,3
556,2018-03-09,14:51:11.552000,3
606,2018-03-12,10:06:05.568000,1
607,2018-03-12,10:10:01.991000,1
608,2018-03-12,10:38:24.385000,1
609,2018-03-12,11:08:34.838000,1
610,2018-03-12,11:52:43.141000,1
611,2018-03-12,12:15:49.287000,1
612,2018-03-12,14:01:52.070000,1
613,2018-03-12,14:39:14.133000,1
614,2018-03-13,09:56:39.338000,1
615,2018-03-13,09:59:52.546000,1
616,2018-03-13,12:12:17.890000,1
617,2018-03-13,14:35:31.561000,1
618,2018-03-13,14:36:40.462000,1
619,2018-03-13,17:29:04.689000,1
620,2018-03-13,17:59:47.807000,1
621,2018-03-13,18:40:53.789000,1
622,2018-03-14,09:31:22.786000,1
623,2018-03-14,10:11:11.327000,1
624,2018-03-14,12:03:11.962000,1
625,2018-03-14,12:08:55.502000,1
540,2018-03-14,13:31:01.253000,3
557,2018-03-14,13:31:14.261000,3
482,2018-03-14,13:31:33.424000,3
535,2018-03-14,13:33:34.598000,3
565,2018-03-14,13:34:23.465000,3
566,2018-03-14,13:34:41.107000,3
567,2018-03-14,13:35:03.209000,3
523,2018-03-14,13:36:38.973000,3
470,2018-03-14,13:36:55.509000,3
488,2018-03-14,13:38:14.541000,3
487,2018-03-14,13:38:50.828000,3
449,2018-03-14,13:39:45.948000,3
528,2018-03-14,13:40:15.751000,3
549,2018-03-14,13:44:26.835000,3
605,2018-03-14,13:45:39.171000,3
527,2018-03-14,13:46:02.658000,3
298,2018-03-14,13:52:31.362000,3
406,2018-03-14,13:54:27.300000,3
405,2018-03-14,13:55:46.084000,3
588,2018-03-14,13:56:04.077000,3
550,2018-03-14,13:56:35.805000,3
526,2018-03-14,13:57:31.645000,3
226,2018-03-14,13:57:55.084000,3
518,2018-03-14,13:58:38.604000,3
577,2018-03-14,13:59:06.961000,3
471,2018-03-14,13:59:22.425000,3
472,2018-03-14,13:59:41.159000,3
302,2018-03-14,14:07:08.682000,3
303,2018-03-14,14:07:26.554000,3
477,2018-03-14,14:08:10.627000,3
505,2018-03-14,14:08:24.457000,3
585,2018-03-14,14:08:47.243000,3
603,2018-03-14,14:09:21.018000,3
456,2018-03-14,14:10:51.468000,3
586,2018-03-14,14:11:08.540000,3
626,2018-03-14,17:15:36.815000,1
627,2018-03-15,09:58:38.111000,1
628,2018-03-15,11:49:00.432000,1
629,2018-03-15,12:12:08.735000,1
630,2018-03-15,12:40:39.214000,1
631,2018-03-15,17:03:11.913000,1
632,2018-03-15,17:28:20.394000,1
633,2018-03-15,17:33:35.866000,1
634,2018-03-16,10:35:20.895000,1
572,2018-03-16,11:40:14.881000,3
635,2018-03-16,12:00:59.015000,1
636,2018-03-16,13:07:44.585000,1
637,2018-03-16,13:10:31.636000,1
638,2018-03-16,13:25:12.583000,1
639,2018-03-16,14:13:50.409000,1
640,2018-03-16,15:31:03.387000,1
641,2018-03-16,17:50:20.614000,1
642,2018-03-20,09:27:47.437000,1
643,2018-03-20,09:32:17.797000,1
644,2018-03-20,11:44:12.311000,1
645,2018-03-20,11:48:43.923000,1
646,2018-03-20,11:52:24.400000,1
647,2018-03-20,11:55:10.963000,1
648,2018-03-20,12:28:31.712000,1
649,2018-03-20,12:51:23.855000,1
650,2018-03-20,15:01:36.930000,1
651,2018-03-20,15:29:22.169000,1
652,2018-03-20,18:08:19.107000,1
653,2018-03-21,13:41:30.503000,1
654,2018-03-21,13:45:09.971000,1
655,2018-03-22,10:35:03.075000,1
621,2018-03-22,11:25:02.670000,3
656,2018-03-22,11:25:52.561000,1
657,2018-03-22,11:27:34.709000,1
658,2018-03-22,12:09:38.126000,1
659,2018-03-22,12:19:00.675000,1
612,2018-03-22,12:22:55.772000,3
578,2018-03-22,12:23:32.919000,3
397,2018-03-22,12:23:54.398000,3
398,2018-03-22,12:24:19.047000,3
399,2018-03-22,12:25:04.274000,3
555,2018-03-22,12:25:43.264000,3
606,2018-03-22,12:26:37.085000,3
560,2018-03-22,12:26:53.803000,3
498,2018-03-22,12:27:09.011000,3
160,2018-03-22,12:27:31.786000,3
623,2018-03-22,12:30:48.471000,3
660,2018-03-22,12:34:32.286000,1
88,2018-03-22,12:35:30.738000,3
345,2018-03-22,12:36:07.898000,3
228,2018-03-22,12:36:29.602000,3
424,2018-03-22,12:37:07.598000,3
407,2018-03-22,12:37:38.636000,3
598,2018-03-22,12:38:23.089000,3
611,2018-03-22,12:39:50.560000,3
608,2018-03-22,12:40:21.185000,3
587,2018-03-22,12:41:15.225000,3
563,2018-03-22,12:42:18.961000,3
434,2018-03-22,12:43:06.244000,3
579,2018-03-22,12:43:41.458000,3
548,2018-03-22,12:44:18.372000,3
601,2018-03-22,12:44:41.157000,3
522,2018-03-22,12:45:19.733000,3
534,2018-03-22,12:46:05.732000,3
330,2018-03-22,12:47:28.392000,3
626,2018-03-22,12:52:27.798000,3
622,2018-03-22,12:52:59.317000,3
529,2018-03-22,12:53:21.823000,3
639,2018-03-22,12:53:54.885000,3
604,2018-03-22,13:29:27.504000,3
641,2018-03-22,13:30:07.501000,3
420,2018-03-22,13:30:29.242000,3
634,2018-03-22,13:30:50.082000,3
633,2018-03-22,13:31:50.630000,3
589,2018-03-22,13:32:21.614000,3
631,2018-03-22,13:32:55.318000,3
628,2018-03-22,13:33:36.416000,3
583,2018-03-22,13:35:02.304000,3
584,2018-03-22,13:36:04.203000,3
649,2018-03-22,13:36:42.156000,3
543,2018-03-22,13:37:30.229000,3
581,2018-03-22,13:38:27.870000,3
349,2018-03-22,14:00:55.856000,3
661,2018-03-22,16:05:16.847000,1
662,2018-03-22,17:48:59.278000,1
663,2018-03-22,17:51:51.077000,1
664,2018-03-22,18:43:13.661000,1
665,2018-03-23,09:36:35.903000,1
666,2018-03-23,09:42:02.323000,1
667,2018-03-23,12:58:39.509000,1
668,2018-03-23,13:14:53.820000,1
669,2018-03-23,13:30:15.521000,1
493,2018-03-23,14:35:20.744000,3
654,2018-03-23,14:35:38.591000,3
653,2018-03-23,14:36:24.419000,3
615,2018-03-23,14:37:36.473000,3
619,2018-03-23,14:38:10.834000,3
648,2018-03-23,14:38:46.203000,3
305,2018-03-23,14:39:06.891000,3
645,2018-03-23,14:39:38.410000,3
646,2018-03-23,14:40:10.963000,3
670,2018-03-23,17:48:03.659000,1
671,2018-03-23,17:50:02.326000,1
672,2018-03-26,10:54:32.986000,1
673,2018-03-26,11:00:07.681000,1
674,2018-03-26,11:33:11.870000,1
675,2018-03-26,12:05:09.760000,1
676,2018-03-26,12:20:37.836000,1
677,2018-03-26,12:38:29.127000,1
678,2018-03-26,16:44:35.465000,1
679,2018-03-26,16:47:31.865000,1
680,2018-03-27,11:27:41.724000,1
681,2018-03-27,11:54:48.660000,1
682,2018-03-27,12:08:18.940000,1
683,2018-03-27,13:10:23.788000,1
684,2018-03-27,13:12:44.221000,1
685,2018-03-27,14:20:08.212000,1
686,2018-03-27,17:57:17.987000,1
687,2018-03-28,10:17:27.313000,1
688,2018-03-28,12:01:23.393000,1
661,2018-03-28,12:23:10.702000,3
643,2018-03-28,12:23:46.005000,3
559,2018-03-28,12:24:08.830000,3
632,2018-03-28,12:24:30.663000,3
517,2018-03-28,12:25:16.200000,3
354,2018-03-28,12:25:38.897000,3
656,2018-03-28,12:26:35.664000,3
664,2018-03-28,12:28:35.612000,3
624,2018-03-28,12:29:04.843000,3
432,2018-03-28,12:29:31.420000,3
558,2018-03-28,12:30:10.884000,3
91,2018-03-28,12:31:03.853000,3
630,2018-03-28,12:31:30.006000,3
547,2018-03-28,12:31:59.126000,3
627,2018-03-28,12:32:20.494000,3
680,2018-03-28,12:32:35.966000,3
610,2018-03-28,12:32:48.503000,3
652,2018-03-28,12:33:06.085000,3
670,2018-03-28,12:33:24.135000,3
290,2018-03-28,12:33:45.928000,3
651,2018-03-28,12:34:31.978000,3
689,2018-03-28,13:43:57.626000,1
690,2018-04-02,13:16:48.907000,1
691,2018-04-02,13:44:10.493000,1
692,2018-04-02,13:58:02.662000,1
693,2018-04-02,14:01:59.814000,1
694,2018-04-02,18:13:41.347000,1
695,2018-04-02,18:19:57.035000,1
696,2018-04-02,18:34:35.843000,1
697,2018-04-03,09:17:50.999000,1
698,2018-04-03,09:19:26.187000,1
699,2018-04-03,10:02:42.671000,1
700,2018-04-03,10:06:09.001000,1
701,2018-04-03,10:28:00.408000,1
702,2018-04-03,11:22:43.291000,1
703,2018-04-03,12:05:43.266000,1
704,2018-04-03,12:21:03.888000,1
705,2018-04-03,12:44:17.213000,1
706,2018-04-03,12:45:35.182000,1
707,2018-04-03,12:47:25.527000,1
708,2018-04-03,12:52:20.208000,1
709,2018-04-03,15:57:36.418000,1
710,2018-04-03,15:58:31.457000,1
711,2018-04-03,17:57:36.073000,1
712,2018-04-04,10:52:09.672000,1
713,2018-04-04,12:30:06.167000,1
687,2018-04-04,13:30:37.360000,3
200,2018-04-04,13:31:26.192000,3
545,2018-04-04,13:32:02.072000,3
607,2018-04-04,13:32:24.609000,3
497,2018-04-04,13:32:39.171000,3
642,2018-04-04,13:33:15.146000,3
693,2018-04-04,13:33:31.279000,3
683,2018-04-04,13:34:04.635000,3
690,2018-04-04,13:34:25.281000,3
684,2018-04-04,13:35:31.525000,3
669,2018-04-04,13:35:57.446000,3
688,2018-04-04,13:36:14.686000,3
546,2018-04-04,13:36:48.203000,3
334,2018-04-04,13:37:10.752000,3
591,2018-04-04,13:37:28.030000,3
576,2018-04-04,13:38:03.871000,3
561,2018-04-04,13:38:26.431000,3
658,2018-04-04,13:38:42.006000,3
629,2018-04-04,13:39:05.231000,3
657,2018-04-04,13:39:23.870000,3
677,2018-04-04,13:39:43.705000,3
691,2018-04-04,13:40:08.489000,3
674,2018-04-04,13:40:35.377000,3
617,2018-04-04,13:41:07.738000,3
618,2018-04-04,13:41:32.481000,3
663,2018-04-04,13:41:55.370000,3
662,2018-04-04,13:42:59.453000,3
714,2018-04-04,17:10:38.962000,1
715,2018-04-04,17:14:12.713000,1
716,2018-04-05,09:07:08.986000,1
717,2018-04-05,09:11:30.667000,1
718,2018-04-05,09:12:26.807000,1
719,2018-04-05,09:13:32.499000,1
720,2018-04-05,09:16:59.527000,1
721,2018-04-05,09:21:42.708000,1
722,2018-04-05,09:25:14.400000,1
723,2018-04-05,10:36:44.508000,1
328,2018-04-05,11:01:45.164000,3
590,2018-04-05,11:02:15.027000,3
682,2018-04-05,11:02:36.523000,3
689,2018-04-05,11:03:33.146000,3
692,2018-04-05,11:03:56.331000,3
699,2018-04-05,11:04:13.100000,3
701,2018-04-05,11:04:39.205000,3
704,2018-04-05,11:06:16.358000,3
724,2018-04-05,13:44:56.129000,1
725,2018-04-05,13:50:34.020000,1
726,2018-04-05,13:56:53.900000,1
727,2018-04-05,14:33:50.787000,1
728,2018-04-05,15:07:52.393000,1
729,2018-04-05,15:38:17.237000,1
730,2018-04-05,17:37:28.825000,1
731,2018-04-06,09:09:50.695000,1
732,2018-04-06,15:07:09.090000,1
733,2018-04-06,18:54:26.692000,1
734,2018-04-09,09:45:50.326000,1
735,2018-04-09,09:47:54.310000,1
736,2018-04-09,09:50:12.289000,1
737,2018-04-09,11:07:55.292000,1
738,2018-04-09,11:51:41.492000,1
739,2018-04-09,13:36:11.192000,1
740,2018-04-09,13:37:25.654000,1
741,2018-04-09,13:39:09.855000,1
742,2018-04-09,14:41:59.388000,1
743,2018-04-09,15:57:13.283000,1
744,2018-04-10,15:10:56.333000,1
745,2018-04-10,15:13:45.509000,1
746,2018-04-10,17:19:20.299000,1
747,2018-04-10,17:59:30.886000,1
748,2018-04-11,09:14:07.166000,1
749,2018-04-11,09:20:57.008000,1
750,2018-04-11,09:27:53.315000,1
751,2018-04-11,09:32:33.460000,1
752,2018-04-11,10:10:57.764000,1
753,2018-04-11,10:23:52.120000,1
754,2018-04-11,10:25:26.098000,1
755,2018-04-11,10:54:30.806000,1
756,2018-04-11,13:27:51.315000,1
757,2018-04-11,17:28:01.727000,1
758,2018-04-12,10:02:52.008000,1
759,2018-04-12,11:00:28.011000,1
760,2018-04-12,12:11:59.386000,1
761,2018-04-12,12:24:46.744000,1
762,2018-04-12,13:06:59.401000,1
708,2018-04-12,13:46:48.669000,3
673,2018-04-12,13:47:12.144000,3
725,2018-04-12,13:48:11.938000,3
644,2018-04-12,13:48:46.834000,3
696,2018-04-12,13:49:09.475000,3
530,2018-04-12,13:49:33.804000,3
716,2018-04-12,13:49:49.293000,3
672,2018-04-12,13:50:07.637000,3
707,2018-04-12,13:50:33.692000,3
697,2018-04-12,13:51:16.069000,3
698,2018-04-12,13:51:52.774000,3
569,2018-04-12,13:54:02.217000,3
724,2018-04-12,13:54:31.737000,3
635,2018-04-12,13:55:15.331000,3
640,2018-04-12,13:56:24.674000,3
735,2018-04-12,13:56:59.892000,3
668,2018-04-12,13:57:26.916000,3
665,2018-04-12,14:02:09.043000,3
666,2018-04-12,14:02:25.386000,3
675,2018-04-12,14:02:49.675000,3
727,2018-04-12,14:03:28.988000,3
