CODIGO,NOMBRE,CODMARCA,FECHA_AUD,HORA_AUD
5583,NEURON A,507,2019-07-25,10:41:40.549000
5584,HP MINI 110-11,449,2019-07-25,10:52:13.382000
5585,PCG-91111L,144,2019-07-25,10:53:16.871000
5586,K10321,443,2019-07-25,14:44:51.446000
5587,PCR-T273,19,2019-07-25,14:50:52.050000
5588,LASERJET P1606DN,449,2019-07-26,10:48:42.659000
5589,A6600LA,449,2019-07-26,13:43:36.934000
5590,TX235W,441,2019-07-27,12:35:36.337000
5591,image class d320,443,2019-07-29,09:27:42.306000
5592,SR2000,485,2019-07-29,15:47:40.838000
5593,LASER JET 1100,449,2019-07-29,17:41:57.775000
5597,PHOTOSMART C3180 ALL IN ONE,449,2019-07-30,10:59:12.386000
5598,SCX-4200,128,2019-07-30,11:59:16.610000
5599,ML1670,128,2019-07-30,12:52:51.693000
5600,24-G013LA,449,2019-07-30,13:45:12.531000
5601,G900WAD LCD,460,2019-07-30,13:56:27.826000
5602,FLATRON W1934S,270,2019-07-30,13:59:03.440000
5603,K222HQL,373,2019-07-30,15:00:24.182000
5604,HP1104UN2600LN320NXN02SA,449,2019-07-30,15:04:37.527000
5605,PAVILION 11K-810LA,449,2019-07-30,16:34:11.045000
5606,XT1922-4 TYPE M380C,634,2019-07-30,16:40:10.586000
5607,TES824,574,2019-07-30,17:30:10.639000
5608,500 WATTS 24S-ATA,560,2019-07-31,09:56:59.076000
5609,NP305E5A,128,2019-07-31,13:19:37.545000
5610,LASER JET 2652,449,2019-07-31,13:21:09.964000
5611,NEURO FLEX,507,2019-07-31,14:01:12.236000
5612,HARMAN/KARDON,504,2019-07-31,17:38:32.471000
5614,XXXXXX,270,2019-08-02,11:58:19.554000
5615,vp6311,449,2019-08-02,14:32:26.742000
5616,DR-120LB,19,2019-08-02,14:42:59.696000
5617,LASER JET 1320N,449,2019-08-02,14:53:56.407000
5618,1102W,449,2019-08-02,18:17:51.726000
5619,YOGA 3 11,446,2019-08-03,10:06:42.144000
5620,RC-80330,517,2019-08-03,10:16:34.647000
5621,MFC-9130CW,442,2019-08-03,10:33:28.472000
5622,NAV51,635,2019-08-03,11:37:49.694000
5623,LX+II,441,2019-08-05,10:14:44.112000
5624,MINI210-2141LA,449,2019-08-05,11:33:00.108000
5625,KDL-32FA500,144,2019-08-05,11:44:09.206000
5626,PL-42Q91 HDP,128,2019-08-05,11:55:30.906000
5627,EXPRESS M2875FD,128,2019-08-06,12:12:47.916000
5628,PTO 8100,449,2019-08-06,12:35:36.250000
5629,M165B,441,2019-08-06,16:55:49.698000
5630,SURFACE 1514,630,2019-08-07,15:00:38.539000
5631,IDEAPAD 510-15ISK,446,2019-08-08,10:01:02.719000
5632,hp 240 g3,449,2019-08-09,10:07:36.724000
5633,P25T,447,2019-08-09,11:52:44.642000
5634,14-R213LA,449,2019-08-09,12:15:45.991000
5635,HP PROBOOK 4440S,449,2019-08-09,17:40:28.909000
5636,XP-434,441,2019-08-13,09:29:59.591000
5637,11-Y010WM,449,2019-08-13,09:32:05.872000
5638,GL553V,475,2019-08-13,10:30:34.712000
5639,cq1-3108la,449,2019-08-13,13:43:44.538000
5640,cp1525nw,449,2019-08-14,10:50:33.375000
5641,15-ac114la,449,2019-08-14,11:18:23.557000
5642,INSPIRON5437,447,2019-08-14,11:40:34.288000
5643,VOSTRO ,447,2019-08-15,12:05:33.160000
5644,LASERJET M1132 MFP,449,2019-08-15,16:38:28.983000
5645,14-BS012LA,449,2019-08-16,10:27:30.023000
5646,LED-W15-200,549,2019-08-16,11:59:00.671000
5647,MFC-J4420DW,442,2019-08-16,13:24:10.118000
5648,INTERNET OFICE 500,591,2019-08-16,16:22:43.854000
5649,BACK-UPS 350,403,2019-08-16,16:22:45.792000
5650,OLYMPIA SG3,457,2019-08-16,16:39:36.002000
5651,KDL-19M4000,144,2019-08-17,10:03:36.778000
5652,MICRO SR 2000,636,2019-08-19,10:25:59.664000
5653,TM-T20II,441,2019-08-19,16:09:12.196000
5654,desingjet120,449,2019-08-19,16:10:06.995000
5655,THINKPAD T540P,446,2019-08-19,17:03:00.107000
5656,BANG&OLUFSEN,637,2019-08-20,12:28:49.022000
5657,N15Q6,373,2019-08-20,12:45:52.620000
5658,M2030DN,384,2019-08-20,12:49:36.998000
5659,T61 THINKPAD,446,2019-08-21,11:02:17.506000
5660,LASER JET PRO M203DW,449,2019-08-21,11:48:46.936000
6568,15-1272WN,449,2020-11-11,10:21:24.460000
5662,SMART-UPS2200,403,2019-08-21,16:52:44.580000
5663,V25,639,2019-08-21,16:58:24.943000
5664,PROXPRESS M4080FX,128,2019-08-22,13:05:58.152000
5665,G4,449,2019-08-22,16:33:53.063000
5666,15-DB0011DX,449,2019-08-23,10:56:32.455000
5667,NP600B4BH,128,2019-08-23,12:12:05.873000
5668,MFP M127fn,449,2019-08-24,10:23:46.261000
5669,55LW5700-UE,270,2019-08-26,09:21:11.293000
5670,COLOR LASER JET PRO MFP M476DW,449,2019-08-26,10:45:19.199000
5671,PRO MFP M477FDW,449,2019-08-26,12:57:20.549000
5672,HP OFFICEJET PRO6970,449,2019-08-26,13:02:49.081000
5673,A1418,465,2019-08-26,17:46:33.383000
5674,HSTNN-W20C,449,2019-08-27,12:48:46.077000
5675,E5-522-83HB    N15Q2,373,2019-08-27,13:36:39.464000
5676,WD2500AAJS,641,2019-08-27,14:20:22.045000
5677,BACK-UPS ES 550,403,2019-08-28,11:37:20.449000
5678,TRUE BASIX,500,2019-08-28,16:05:09.251000
5679,DCP7055W,442,2019-08-28,16:11:51.378000
5680,DESKJET F4280 ALL IN ONE,449,2019-08-29,11:55:40.454000
5681,ASPIRE E5-523   N16Q3,373,2019-08-30,11:10:53.597000
5682,32 PFL4909/F8,111,2019-08-30,12:03:50.015000
5683,MINI110-1133NR,449,2019-08-30,15:16:11.743000
5684,DESJET INC ADVANTAJE 4675,449,2019-08-30,17:31:45.278000
5685,MP515,460,2019-08-31,11:00:42.432000
5686,N5050,447,2019-09-02,10:54:23.805000
5687,G4-2203LA,449,2019-09-02,13:14:44.566000
5688,VIDEO RECORDER D-KR10,504,2019-09-02,16:14:06.530000
5689,AMD E1-1200,446,2019-09-03,10:01:03.259000
5690,THINK PAD ,446,2019-09-03,10:11:27.438000
5691,MFC-8480DN,442,2019-09-03,12:27:07.132000
5692,LASER JET 3300,449,2019-09-03,13:18:48.545000
5693,laser jet 1018,449,2019-09-04,09:02:46.892000
5694,OFFIECE JET PRO 8610,449,2019-09-04,09:57:43.389000
5695,TL32K5M2,643,2019-09-04,14:01:09.877000
5696,T22C350ND,128,2019-09-04,14:55:33.744000
5697,R-UPR1008,477,2019-09-04,17:21:23.874000
5698,450VA,636,2019-09-04,17:23:23.247000
5699,XXXXXXX,644,2019-09-05,16:02:24.548000
5700,R-SMART1010,477,2019-09-06,13:49:52.967000
5701,WORK CENTRE 3615,448,2019-09-09,12:24:03.384000
5702,MFC-290C,442,2019-09-09,12:46:54.008000
5703,KDL-40W600B,144,2019-09-09,14:59:59.590000
5704,LASERJET PRO 400 M401N,449,2019-09-10,09:41:34.354000
5705,PAVILION DV4-2145DX,449,2019-09-11,09:16:54.724000
5706,CRC43500,492,2019-09-11,09:18:58.497000
5707,MS2317,521,2019-09-11,10:46:56.910000
5708,PHASER7500,448,2019-09-11,12:41:50.299000
5709,ECOSYS P5021CDW,384,2019-09-11,13:40:52.369000
5710,120-1010LA,449,2019-09-11,14:35:02.074000
5711,G62-144DX,449,2019-09-12,11:56:12.013000
5712,ML-3561DN,128,2019-09-12,17:34:41.264000
5715,pcg-7173l,144,2019-09-17,09:29:53.244000
5716,CAN ICE-3,449,2019-09-17,09:51:38.302000
5717,1500 VA ,473,2019-09-17,10:47:28.321000
5718,1516,646,2019-09-17,12:28:10.403000
5719,E5-522-23TV,373,2019-09-17,12:48:27.337000
5720,BE100,632,2019-09-17,13:52:51.029000
5721,SNPR-0902,449,2019-09-18,09:59:57.195000
5722,14-AC101LA,449,2019-09-18,13:39:17.315000
5725,V552015SM,647,2019-09-18,16:10:39.902000
5726,PL-43E450A1FXZX,128,2019-09-18,16:13:42.805000
5727,DOCUSEAL 95,603,2019-09-18,16:32:10.100000
5728,ZX4951,521,2019-09-18,16:41:34.679000
5729,office jet7740,449,2019-09-20,09:07:57.055000
5730,DCP-T510W,442,2019-09-20,14:34:39.268000
5731,SATELLITE L500-038,504,2019-09-20,16:22:31.082000
5732,5890X,517,2019-09-20,18:17:14.666000
5733,XPRESS M2070W,128,2019-09-23,10:41:27.312000
5734,al1716b,373,2019-09-23,16:47:46.800000
5735,P60G,447,2019-09-23,16:47:51.600000
5736,COPY CENTRE C20,448,2019-09-24,12:00:25.811000
5737,cp1025nwcolor,449,2019-09-24,13:29:41.025000
5738,OFICE JET PRO 276DW,449,2019-09-24,15:45:20.370000
5739,PJD6230,568,2019-09-24,17:10:39.236000
5740,T104,610,2019-09-24,17:14:53.379000
5741,ML-3561ND,128,2019-09-24,17:37:48.222000
5742,LASER  3124,448,2019-09-25,11:40:46.115000
5743,SCX 3405,128,2019-09-25,13:52:40.416000
5744,P170-DH,443,2019-09-25,15:00:07.768000
5745,PCG-61111U,144,2019-09-26,09:43:40.194000
5746,PSLP1433,574,2019-09-26,17:28:10.981000
5747,PTO 1000,403,2019-09-27,11:00:05.727000
5748,XPRES M2070W,128,2019-09-27,11:45:56.551000
5749,240 G4,449,2019-09-27,14:05:56.858000
5750,M605,449,2019-09-28,10:38:23.574000
5751,N275P-00,447,2019-09-28,13:14:36.278000
5752,B322A,441,2019-09-30,11:40:29.970000
5753,NB750,502,2019-09-30,11:54:18.155000
5754,B4350,468,2019-09-30,14:19:06.687000
5755,14-AM009LA,449,2019-10-01,11:30:55.188000
5756,ASPIRE V5 -123-3453,373,2019-10-01,11:39:30.272000
5757,15-AC128LA,449,2019-10-01,17:06:12.773000
5758,INSPIRON P24T,447,2019-10-02,13:40:34.507000
5759,250G6 /3168NGW,449,2019-10-02,13:46:13.793000
5760,AL1515B,373,2019-10-03,12:02:07.771000
5761,ET-0024-TA,460,2019-10-03,12:03:09.086000
5762,TM-T20ll,441,2019-10-04,15:45:31.626000
5763,LASER JET P1109W,449,2019-10-04,15:47:04.304000
5764,G42-286LA,449,2019-10-04,16:19:17.912000
5765,CNC54-6147,449,2019-10-04,18:00:59.384000
5766,SMART UPS-SC 620,403,2019-10-08,11:24:11.781000
5767,LS4200,648,2019-10-08,11:26:49.799000
5768,M1212NF-MFP LASER JET,449,2019-10-08,16:14:38.277000
5769,OFFIECE JET PRO 8620,449,2019-10-09,11:20:17.293000
5770,ASPIRE A515-51 SERIES N17CA,373,2019-10-09,16:44:59.780000
5771,ASPIRE ONE 0257-1890,373,2019-10-10,12:30:31.050000
5772,15-P004LA,449,2019-10-10,13:40:58.262000
5773,PCG-61611U,144,2019-10-10,16:31:53.379000
5774,ASPIRE ZC-602,373,2019-10-11,15:51:49.023000
5775,ASPIRE 5736Z-4799 PEW72,373,2019-10-11,16:28:41.169000
5776,IMAGE RUNNER 1025N,443,2019-10-14,12:39:38.638000
5777,INSPIRON 1545  PP41L,447,2019-10-14,14:39:44.980000
5778,PRO XPRESS M4080FX,128,2019-10-15,12:59:24.108000
5779,H115,595,2019-10-15,13:51:28.273000
5780,TTYFJAOO,447,2019-10-15,15:25:21.885000
5781,COLOR LASER JET PRO MFP M177FW,449,2019-10-16,10:37:15.911000
5782,GBC BASIC,603,2019-10-16,13:33:34.392000
5783,OFFECE JER PRO 8620,449,2019-10-16,13:37:59.963000
5784,OFICCE JET PRO 8600,449,2019-10-16,14:08:06.710000
5785,7661k13,446,2019-10-17,09:28:32.275000
5786,M8050LA,449,2019-10-17,12:41:16.279000
5787,BE750G,403,2019-10-18,11:18:17.819000
5788,PRO ONE 400 G3 20.0 NON TOUCH,449,2019-10-18,13:02:04.181000
5789,ER-200,649,2019-10-21,12:04:57.709000
5790,LATITUDE E6440,447,2019-10-21,13:34:47.159000
5791,"JETCORE 7"" ANDROID 4.2.2",650,2019-10-21,14:24:30.277000
5792,PC GHIA-0901,550,2019-10-21,16:09:28.189000
5793,SYS152LCLT,651,2019-10-21,17:21:58.503000
5794,PRO6970,449,2019-10-22,14:09:45.315000
5796,COLOOR LASER JET M4777FDW,449,2019-10-22,14:15:19.316000
5798,S20-00,446,2019-10-22,16:21:52.190000
5799,ONE1909,447,2019-10-22,16:29:02.574000
5800,E5-521,373,2019-10-22,16:38:57.757000
5801,LASER JET PRO 200 COLOR M251NW,449,2019-10-23,14:51:55.939000
5802,G475,446,2019-10-23,17:43:40.115000
5803,DESKJET ADVANTAGE ULTRA 4729,449,2019-10-24,11:38:34.832000
5804,X441BA-G269t,475,2019-10-24,13:34:23.206000
5805,COLOR LASER JET MFP M277DW,449,2019-10-24,15:21:35.322000
5806,OFFICE JET 7612,449,2019-10-24,16:21:53.173000
5807,XPRESS M2070 ,128,2019-10-24,16:43:13.380000
5808,tikpad t430,446,2019-10-25,09:21:55.465000
5809,LASER JET 1160,449,2019-10-25,17:18:43.529000
5810,24-1000LA,449,2019-10-26,10:20:51.677000
5811,PAVILLION DV6700,449,2019-10-26,11:52:40.145000
5812,CA30,553,2019-10-28,11:46:02.339000
5813,HP PAVILIO ALL IN ONE 24-XA110LA,449,2019-10-28,16:03:27.790000
5814,IDEACENTRE AIO 520-22ICB,446,2019-10-28,16:06:01.761000
5815,COLOR LASER JET PRO MFP M177 FW,449,2019-10-29,10:24:25.781000
5816,it1260,497,2019-10-30,10:25:08.801000
5817,DESK JET INK ADVANTAGE 2135,449,2019-10-30,11:07:09.029000
5818,COMPAQ LEI711,449,2019-10-30,11:09:28.234000
5819,G4-2036LA,449,2019-10-30,14:22:03.201000
5820,TM-T20,441,2019-10-31,16:39:28.477000
5821,M426DW,449,2019-11-01,10:43:54.354000
5822,11-K102LA,449,2019-11-01,11:51:45.367000
5823, LASER JET 1020,449,2019-11-01,11:57:25.233000
5824,TSP10011,544,2019-11-01,12:58:01.791000
5825,DCP-300,442,2019-11-02,10:01:33.496000
5826,BIXOLON SRP-350 PLUS,128,2019-11-02,11:31:46.747000
5827,pro m402n,449,2019-11-04,08:58:57.715000
5828,SATELITE S45-B4260SM,504,2019-11-04,15:14:29.701000
5829,ECR 2450,470,2019-11-04,16:42:25.287000
5830,MX611DHE,444,2019-11-05,11:34:20.316000
5831,IMAGE RUNNER 1019J,443,2019-11-05,13:15:21.868000
5832,ET-0007-B,460,2019-11-05,16:24:22.737000
5833,TP00033A,446,2019-11-05,16:34:50.468000
5835,LASER JET PRO MFP M130FW,449,2019-11-06,14:05:57.094000
5836,SATELITE L655D-S5109,504,2019-11-07,11:20:06.104000
5837,ML-1670,128,2019-11-07,12:21:40.252000
5838,VERSALINK B405,448,2019-11-07,17:12:44.247000
5839,DCP1617NW,442,2019-11-07,17:15:12.609000
5840,6784,510,2019-11-08,17:11:34.515000
5841,XA491LA,481,2019-11-09,10:43:09.762000
5842,INSPIRON 11Z,447,2019-11-09,10:47:34.292000
5843,PMID1000B,606,2019-11-09,10:49:12.207000
5844,A-45A-MPR12-H,475,2019-11-11,10:02:57.430000
5846,L200 SERIES,449,2019-11-11,10:20:53.081000
5847,PS23TK,652,2019-11-11,12:55:31.100000
5848,SATELITE C855-S5118,504,2019-11-11,16:07:31.973000
5849,LP1925,521,2019-11-11,17:54:16.989000
5850,mfp m476nw,449,2019-11-12,09:02:27.551000
5851,DESJET 3635 F4480,449,2019-11-12,09:13:23.244000
5852,POWER PERSONAL 400,653,2019-11-12,17:57:04.754000
5853,TM-U220PD,441,2019-11-13,11:00:01.301000
5854,INSPIRON P66F,447,2019-11-13,16:08:57.226000
5855,image class mf-6160dw,443,2019-11-14,09:39:46.695000
5856,LASER JET 1300,449,2019-11-14,09:59:49.560000
5857,VOSTRO 14 P76G,447,2019-11-14,17:22:38.715000
5858,EC-320,517,2019-11-15,09:19:36.916000
5859,M15-P79F,654,2019-11-15,09:50:29.633000
5860,72,510,2019-11-15,13:47:49.346000
5861,XP-401,441,2019-11-19,09:19:54.007000
5862,VOSTRO14,447,2019-11-19,10:48:36.809000
5863,E1942CA,270,2019-11-20,16:25:49.878000
5864,X540L,475,2019-11-21,09:24:08.363000
5865,KX-TS108ME,574,2019-11-21,10:44:04.249000
5866,INTEL CORE I3,550,2019-11-21,14:34:18.037000
5867,tripplite 750w,494,2019-11-21,14:34:41.375000
5868,MICRO SR1000,636,2019-11-21,14:36:31.107000
5869,B490-20205,446,2019-11-22,10:41:53.241000
5870,SATELITE L55-C5336S,504,2019-11-22,11:42:23.418000
5871,M477FDW,449,2019-11-22,13:36:10.085000
5872,PRESARIO PC SR5015LA,602,2019-11-22,17:24:41.692000
5873,55 LED MART FHD TV,120,2019-11-23,10:39:00.646000
5874,ECOsys m2035DN/L,265,2019-11-23,11:07:18.652000
5875,ECOSYS M2040DN/L,384,2019-11-23,11:11:44.799000
5877,COLOR LASER JET 2605,449,2019-11-25,11:58:07.486000
5878,FAX 2820,442,2019-11-25,11:59:29.060000
5879,G4-2205LA,449,2019-11-25,12:21:53.423000
5880,P2035N,449,2019-11-25,13:21:03.214000
5881,250V,636,2019-11-25,13:23:32.344000
5882,11S41R,446,2019-11-25,13:48:08.637000
5883,ENVY 13-AH0002LA,449,2019-11-25,16:51:38.591000
5884,LASER JET1010,449,2019-11-26,13:16:06.990000
5885,MX431,443,2019-11-26,13:19:46.802000
5886,DESK JET INK ADVANTAJE 4625,449,2019-11-26,15:57:17.781000
5887,SATELITE L855-SP5173FM,504,2019-11-27,10:06:35.475000
5888,xe-a106,140,2019-11-27,11:30:13.923000
5889,14-am073la,449,2019-11-27,12:06:07.831000
5890,PRO MFP M521DN,449,2019-11-27,16:51:33.647000
5891,DV6-2077LA,449,2019-11-27,17:04:21.141000
5892,ASER JET M1120MFP,449,2019-11-29,10:01:24.030000
5893,DESKJET GT5820,449,2019-12-02,10:03:15.215000
5894,LASER JET PRO MFP M130NW,449,2019-12-02,13:17:49.061000
5895,15-AE106LA,449,2019-12-02,13:56:39.667000
5896,S300,446,2019-12-02,15:22:55.157000
5897,TD070VA1,373,2019-12-03,10:25:34.488000
5898,SATELLITE A665-SP6002M,504,2019-12-03,17:29:35.808000
5899,500watts,560,2019-12-04,10:04:53.254000
5900,DESIGNJET 110PLUS NR,449,2019-12-04,13:18:54.109000
5901,4400,449,2019-12-04,16:20:05.331000
5902,OFICCEJET6830,449,2019-12-05,10:27:10.745000
5903,MF6160DW,443,2019-12-05,10:36:12.748000
5904,ZL2200,656,2019-12-06,11:23:55.877000
5905,15-5547,447,2019-12-07,10:16:27.162000
5906,QMV7A,657,2019-12-09,08:57:31.778000
5907,PCG-61B11U,658,2019-12-09,09:10:18.199000
5908,INSPIRON 3421,447,2019-12-09,11:29:09.792000
5909,14-CD0004LA,449,2019-12-09,11:37:51.225000
5910,SATELLITE L55T-B5164WM,504,2019-12-09,11:47:17.704000
5911,PAVILLION 15-CW100LA,449,2019-12-09,16:39:30.968000
5912,LASER JET PRO M102W,449,2019-12-09,17:00:23.655000
5913,D450C,475,2019-12-10,13:50:08.448000
5914,110,449,2019-12-10,16:21:45.419000
5915,TINKPAD,446,2019-12-11,13:17:45.976000
5916,GL503V,475,2019-12-11,13:19:48.837000
5917,TM-T20II  M267A,441,2019-12-11,13:42:21.837000
5918,LASERJET400 COLOR M451DN,449,2019-12-11,14:22:55.177000
5919,15-1010WM,449,2019-12-12,09:14:32.712000
5920,EC5890XIII (267),659,2019-12-12,13:49:07.344000
5921,15-DB0026LA,449,2019-12-13,10:23:38.435000
5922,G5-30,446,2019-12-16,11:34:01.427000
5923,182-003A,660,2019-12-16,13:23:06.686000
5924,LASER JET PRO M521DN,449,2019-12-16,16:10:59.356000
5925,1232,574,2019-12-16,17:23:03.154000
5926,laser jetp4015n,449,2019-12-17,09:03:07.692000
5927,SATELLITE L505-S5971,504,2019-12-17,14:47:46.454000
5928,LASER JET M2727NF,449,2019-12-17,15:20:47.326000
5929,HL-1112,442,2019-12-18,11:42:01.275000
5930,AVR550U,494,2019-12-19,14:54:04.594000
5931,15-AY008LA,449,2019-12-20,10:45:28.468000
5932,D001,661,2019-12-20,17:16:52.292000
5933,PS4,662,2019-12-23,10:12:37.822000
5934,LASER JET ENTERPRISE M607,449,2019-12-23,12:14:00.816000
5935,OFFICE JET PRO X476DW MFP,449,2019-12-23,13:51:07.650000
5936,LASER JET P`TO  MFP M225DW,449,2019-12-30,09:30:58.133000
5937,LASER JET PRO MFP M225DW,449,2019-12-30,09:34:59.294000
5938,LX-300II,441,2019-12-30,11:11:10.598000
6569,BACK-UPS 800,403,2020-11-11,10:27:17.945000
5940,WIRELES 415,449,2020-01-02,13:08:05.823000
5941,INPIRON P75F,447,2020-01-02,16:49:03.868000
5942,MACBOOK,596,2020-01-03,09:15:32.488000
5943,DESK JET 4675,449,2020-01-03,11:41:10.126000
5944,ZM400,459,2020-01-03,15:59:58.232000
5946,DESKJET 6540,449,2020-01-06,13:36:20.490000
5947,SATELITE C4OD-A4170WM,504,2020-01-07,14:31:14.770000
5948,MFP M176N,449,2020-01-08,14:00:30.776000
5949,dps-220u3a,449,2020-01-08,14:01:11.091000
5950,DESK JET INK ADVANTAGE 5075,449,2020-01-08,15:20:21.690000
5951,LASER JET P1606 DN,449,2020-01-09,11:12:19.651000
5952,AFICIO 2016,581,2020-01-09,17:03:35.471000
5953,T22B350ND,128,2020-01-09,17:50:09.134000
5954,32L9DB,270,2020-01-10,11:08:22.206000
5955,PIXMA G3100,442,2020-01-11,13:06:13.555000
6570,PAVILION X360 14-CD0001LA,449,2020-11-11,12:59:12.307000
5957,TCX-77,474,2020-01-13,12:22:31.862000
5958,HSG1082,664,2020-01-13,13:40:50.960000
5959,ZPX SERIE 3,459,2020-01-13,13:52:13.382000
5960,PRO MFP M4776NW,449,2020-01-14,14:55:47.987000
5961,LASER JET P4515X,449,2020-01-17,13:10:26.750000
5962,DESK JET 5820,449,2020-01-17,15:50:48.585000
5963,32LB530B-UA,270,2020-01-17,16:31:14.267000
5964,50LB61100,270,2020-01-20,10:27:33.190000
5965,49D1620 BAISC,665,2020-01-20,10:29:02.942000
5966,15-AB113LA,449,2020-01-20,14:32:48.816000
5967,H568A,441,2020-01-20,15:56:21.775000
5968,MFC 7440N,442,2020-01-20,16:26:09.797000
5969,SATELLITE C55D-A5170,504,2020-01-21,10:46:41.475000
5970,COLOR LASER JET PRO MFP M477FNW,449,2020-01-22,12:59:52.379000
5971,COLO LASER JET CM1312NFI,449,2020-01-22,13:00:47.339000
5972,COLOR LASER PRO M452DW,449,2020-01-23,16:41:58.001000
5973,be550g,403,2020-01-24,09:18:31.857000
5974,internet 350U,591,2020-01-24,09:18:40.663000
5975,LASER JET 1320,449,2020-01-24,10:39:21.287000
5976,INSPIRON 15 3000,447,2020-01-27,11:20:20.282000
5977,SM-T280,128,2020-01-28,15:07:06.843000
5978,IDEAPAD530S-14IKB,446,2020-01-29,09:20:37.054000
5979,CL82359,666,2020-01-29,09:28:54.871000
5980,14-N009LA,449,2020-01-29,09:47:54.101000
5981,MFC-L8900 CDW,442,2020-01-29,17:29:37.152000
5983,7265ngw,449,2020-01-31,15:42:30.559000
5984,KM-1500LA,384,2020-01-31,16:20:18.152000
5985,20390,446,2020-02-04,11:40:12.742000
5986,5820,449,2020-02-04,13:16:28.843000
5987,SELECTRIC III,510,2020-02-04,17:26:34.269000
5988,SL480,667,2020-02-04,17:30:18.051000
5989,LASER JET PRO MFP M177FW,449,2020-02-05,11:10:00.208000
5990,80E1,446,2020-02-05,11:34:34.390000
5991,MS317DN,444,2020-02-06,09:23:22.346000
5992,LD-A720W,668,2020-02-06,10:52:07.879000
5994,MFC-J6720DW,442,2020-02-06,11:19:31.125000
5995,800-234-7205,669,2020-02-06,11:55:26.137000
5996,GENERICO  21684,500,2020-02-06,13:49:57.787000
5997,1536DNF MFP,449,2020-02-06,15:14:01.264000
5998,QTBW01801,670,2020-02-06,16:55:24.981000
5999,ASPIRE V5 SERIES ,373,2020-02-07,11:58:16.645000
6000,HP OFICE JET PRO 8610,449,2020-02-07,15:25:16.069000
6001,PAVILLION DV4,449,2020-02-07,16:47:21.171000
6002,TB-X304F,446,2020-02-07,17:05:10.124000
6003,C260,446,2020-02-07,17:06:12.692000
6004,Aspire N17C4,373,2020-02-08,09:36:58.465000
6005,H476A,441,2020-02-10,12:20:39.080000
6006,C241B,441,2020-02-11,11:55:25.415000
6007,MFP M225DW,449,2020-02-11,13:29:49.195000
6008, P2035,449,2020-02-11,14:47:31.350000
4140,MP11DX,443,2018-03-02,18:13:17.594000
4141,PRINT14,463,2018-03-02,18:15:42.059000
4142,MP20DH III,443,2018-03-02,18:16:49.079000
4143,TP301U,475,2018-03-03,10:57:47.595000
4144,2CJ,446,2018-03-05,09:31:53.792000
6571,20-B051LA,449,2020-11-12,09:48:25.432000
4147,ER-350 II,513,2018-03-05,10:03:28.254000
4148,ER-380II,513,2018-03-05,10:05:42.763000
4149,ER-350II,513,2018-03-05,10:08:06.852000
4150,14-V013LA,449,2018-03-05,10:27:24.558000
4151,DCP-T500W,442,2018-03-05,10:42:56.154000
914,512,111,2008-06-11,15:46:44.436000
915,14C925/77S / R20C310 / 75,111,2008-06-11,15:46:44.446000
916,14CN4015/77B,111,2008-06-11,15:46:44.456000
917,14CN4415/77B,111,2008-06-11,15:46:44.466000
918,14CN4415/77Z,111,2008-06-11,15:46:44.476000
919,14CT7405/77S / TRENDSET 6401,111,2008-06-11,15:46:44.486000
920,14GL1010,111,2008-06-11,15:46:44.496000
921,14GL1013,111,2008-06-11,15:46:44.506000
922,14GL1310,111,2008-06-11,15:46:44.506000
923,14GR1220,111,2008-06-11,15:46:44.536000
924,14GR1228,111,2008-06-11,15:46:44.536000
925,14GR1236,111,2008-06-11,15:46:44.556000
926,14GX1510,111,2008-06-11,15:46:44.566000
927,14GX1510/77,111,2008-06-11,15:46:44.576000
928,14GX1515/77B,111,2008-06-11,15:46:44.586000
929,14GX1810,111,2008-06-11,15:46:44.586000
930,14GX1810/77,111,2008-06-11,15:46:44.596000
931,14GX1815/77B,111,2008-06-11,15:46:44.606000
932,14GX8510/77,111,2008-06-11,15:46:44.616000
933,14GX8518/77,111,2008-06-11,15:46:44.626000
934,14PT138A/77B,111,2008-06-11,15:46:44.626000
935,14PT148A/77B,111,2008-06-11,15:46:44.636000
936,14PT214A/77B,111,2008-06-11,15:46:44.646000
937,14PT214B/77B,111,2008-06-11,15:46:44.656000
938,14PT2381/77B,111,2008-06-11,15:46:44.666000
939,14PT2682/77B,111,2008-06-11,15:46:44.666000
940,14PT314A/77B,111,2008-06-11,15:46:44.676000
941,14PT314B/77B,111,2008-06-11,15:46:44.696000
942,14PT414A/77B,111,2008-06-11,15:46:44.706000
943,14PT414B/77B,111,2008-06-11,15:46:44.717000
944,14PT418A/77R,111,2008-06-11,15:46:44.727000
945,14PT514A/77B,111,2008-06-11,15:46:44.737000
946,14PT514B/77B,111,2008-06-11,15:46:44.747000
947,15PF9936/78 (LCD),111,2008-06-11,15:46:44.757000
948,17PF9945/78 (LCD),111,2008-06-11,15:46:44.767000
949,20CN4465/77B,111,2008-06-11,15:46:44.777000
950,20CN4466/77Z,111,2008-06-11,15:46:44.777000
951,20CN4477/77B,111,2008-06-11,15:46:44.797000
